blz,city,ags,bank,pan
77062139,Bad Staffelstein,09478165,Volksbank Raiffeisenbank Obermain (Gf P2),78059
77062139,Burgkunstadt,09478116,Volksbank Raiffeisenbank Obermain,68059
77062139,Ebensfeld,09478120,Volksbank Raiffeisenbank Obermain,68059
77062139,Mainleus,09477136,Volksbank Raiffeisenbank Obermain,68059
77062139,Michelau i.OFr.,,Volksbank Raiffeisenbank Obermain,68059
77062139,Weismain,09478176,Volksbank Raiffeisenbank Obermain,68059
77062139,Weißenbrunn,09476185,Volksbank Raiffeisenbank Obermain,68059
77062139,Zapfendorf,09471214,Volksbank Raiffeisenbank Obermain,68059
77069044,Küps,09476146,Raiffeisenbank Küps-Mitwitz-Stockheim,67186
77069044,Kronach,09476145,Raiffeisenbank Küps-Mitwitz-Stockheim,67186
77069044,Küps,09476146,Raiffeisenbank Küps-Mitwitz-Stockheim (Gf P2),77186
77069044,Mitwitz,09476154,Raiffeisenbank Küps-Mitwitz-Stockheim,67186
77069044,Stockheim,,Raiffeisenbank Küps-Mitwitz-Stockheim,67186
77069051,Heiligenstadt i.OFr.,,Raiffeisenbank -alt-,67198
77069051,Heiligenstadt i.OFr.,,Raiffeisenbank (Gf P2),77198
77069052,Heroldsbach,09474135,Raiffeisenbank Heroldsbach -alt-,67201
77069052,Heroldsbach,09474135,Raiffeisenbank (Gf P2),77201
77069091,Mühlhausen,,Raiffeisenbank Ebrachgrund -alt-,67255
77069091,Geiselwind,09675127,Raiffeisenbank Ebrachgrund,67255
77069091,Mühlhausen,,Raiffeisenbank Ebrachgrund (Gf P2),77255
77069091,Schlüsselfeld,09471220,Raiffeisenbank Ebrachgrund,67255
77069091,Wachenroth,09572160,Raiffeisenbank Ebrachgrund,67255
77069461,Gräfenberg,09474132,Vereinigte Raiffeisenbanken -alt-,67617
77069461,Eckental,09572121,Vereinigte Raiffeisenbanken,67617
77069461,Effeltrich,09474122,Vereinigte Raiffeisenbanken,67617
77069461,Egloffstein,09474124,Vereinigte Raiffeisenbanken,67617
77069461,Forchheim,,Vereinigte Raiffeisenbanken,67617
77069461,Gräfenberg,09474132,Vereinigte Raiffeisenbanken (Gf P2),77617
77069461,Hallerndorf,09474133,Vereinigte Raiffeisenbanken,67617
77069461,Heroldsberg,09572131,Vereinigte Raiffeisenbanken,67617
77069461,Hiltpoltstein,09474138,Vereinigte Raiffeisenbanken,67617
77069461,Igensdorf,09474140,Vereinigte Raiffeisenbanken,67617
77069461,Lauf a.d.Pegnitz,,Vereinigte Raiffeisenbanken,67617
77069461,Neunkirchen a. Brand,,Vereinigte Raiffeisenbanken,67617
76591000,Dürrwangen,09571139,VR Bank im südlichen Franken,97075
76591000,Feuchtwangen,09571145,VR Bank im südlichen Franken,97075
76591000,Gunzenhausen,09577136,VR Bank im südlichen Franken,97075
76591000,Heidenheim,09577140,VR Bank im südlichen Franken,97075
76591000,Heilsbronn,09571165,VR Bank im südlichen Franken,97075
76591000,Kreßberg,08127101,VR Bank im südlichen Franken,97075
76591000,Langfurth,09571170,VR Bank im südlichen Franken,97075
76591000,Markt Berolzheim,09577149,VR Bank im südlichen Franken,97075
76591000,Muhr a. See,,VR Bank im südlichen Franken,97075
76591000,Nennslingen,09577151,VR Bank im südlichen Franken,97075
76591000,Pappenheim,09577158,VR Bank im südlichen Franken,97075
76591000,Petersaurach,09571190,VR Bank im südlichen Franken,97075
76591000,Pfofeld,09577159,VR Bank im südlichen Franken,97075
76591000,Pleinfeld,09577161,VR Bank im südlichen Franken,97075
76591000,Polsingen,09577162,VR Bank im südlichen Franken,97075
76591000,Rohr,,VR Bank im südlichen Franken,97075
76591000,Sachsen b. Ansbach,,VR Bank im südlichen Franken,97075
76591000,Schnelldorf,09571199,VR Bank im südlichen Franken,97075
76591000,Schopfloch,,VR Bank im südlichen Franken,97075
76591000,Stödtlen,08136068,VR Bank im südlichen Franken,97075
76591000,Treuchtlingen,09577173,VR Bank im südlichen Franken,97075
76591000,Wassertrüdingen,09571214,VR Bank im südlichen Franken,97075
76591000,Weiltingen,09571218,VR Bank im südlichen Franken,97075
76591000,Weißenburg i.Bay.,,VR Bank im südlichen Franken (Gf P2),87075
76591000,Wilburgstetten,09571224,VR Bank im südlichen Franken,97075
76591000,Windsbach,09571226,VR Bank im südlichen Franken,97075
76591000,Wört,08136084,VR Bank im südlichen Franken,97075
77020070,Bamberg,09461000,UniCredit Bank - HypoVereinsbank,22012
77020070,Lichtenfels,,UniCredit Bank - HypoVereinsbank,22012
77040080,Bamberg,09461000,Commerzbank Bamberg,24762
77050000,Bamberg,09461000,Sparkasse Bamberg,57290
77060100,Bamberg,09461000,VR Bank Bamberg Raiffeisen-Volksbank -alt-,67022
77060100,Bamberg,09461000,VR Bank Bamberg Raiffeisen-Volksbank (Gf P2),77022
77060100,Baunach,09471115,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Bischberg,09471117,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Breitengüßbach,09471119,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Buttenheim,09471123,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Frensdorf,09471131,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Gundelsheim,,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Hallstadt,09471140,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Hirschaid,09471145,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Kemmern,09471150,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Lisberg,09471154,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Litzendorf,09471155,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Memmelsdorf,09471159,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Oberhaid,,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Rattelsdorf,09471174,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Reckendorf,09471175,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Scheßlitz,09471185,VR Bank Bamberg Raiffeisen-Volksbank,67022
77060100,Stadelhofen,09471189,VR Bank Bamberg Raiffeisen-Volksbank,67022
76450000,Büchenbach,09576117,Sparkasse Mittelfranken-Süd,57250
76450000,Ellingen,09577125,Sparkasse Mittelfranken-Süd,57250
76450000,Ettenstatt,09577127,Sparkasse Mittelfranken-Süd,57250
76450000,Georgensgmünd,09576121,Sparkasse Mittelfranken-Süd,57250
76450000,Greding,09576122,Sparkasse Mittelfranken-Süd,57250
76450000,Heideck,09576126,Sparkasse Mittelfranken-Süd,57250
76450000,Hilpoltstein,09576127,Sparkasse Mittelfranken-Süd,57250
76450000,Langenaltheim,09577148,Sparkasse Mittelfranken-Süd,57250
76450000,Nennslingen,09577151,Sparkasse Mittelfranken-Süd,57250
76450000,Pappenheim,09577158,Sparkasse Mittelfranken-Süd,57250
76450000,Pleinfeld,09577161,Sparkasse Mittelfranken-Süd,57250
76450000,Rednitzhembach,09576137,Sparkasse Mittelfranken-Süd,57250
76450000,Röttenbach,,Sparkasse Mittelfranken-Süd,57250
76450000,Schwabach,09565000,Sparkasse Mittelfranken-Süd,57250
76450000,Schwanstetten,09576132,Sparkasse Mittelfranken-Süd,57250
76450000,Solnhofen,09577168,Sparkasse Mittelfranken-Süd,57250
76450000,Spalt,09576147,Sparkasse Mittelfranken-Süd,57250
76450000,Thalmässing,09576148,Sparkasse Mittelfranken-Süd,57250
76450000,Treuchtlingen,09577173,Sparkasse Mittelfranken-Süd,57250
76450000,Weißenburg i.Bay.,,Sparkasse Mittelfranken-Süd,57250
76450000,Wendelstein,09576151,Sparkasse Mittelfranken-Süd,57250
76460015,Roth,,Raiffeisenbank Roth-Schwabach -alt-,67013
76460015,Roth,,Raiffeisenbank Roth-Schwabach (Gf P2),77013
76461485,Hilpoltstein,09576127,Raiffeisenbank am Rothsee -alt-,68040
76461485,Allersberg,09576113,Raiffeisenbank am Rothsee,68040
76461485,Heideck,09576126,Raiffeisenbank am Rothsee,68040
76461485,Hilpoltstein,09576127,Raiffeisenbank am Rothsee (Gf P2),78040
76520071,Ansbach,09561000,UniCredit Bank - HypoVereinsbank,22005
76520071,Dinkelsbühl,09571136,UniCredit Bank - HypoVereinsbank,22005
76520071,Gunzenhausen,09577136,UniCredit Bank - HypoVereinsbank,22005
76520071,Weißenburg i.Bay.,,UniCredit Bank - HypoVereinsbank,22005
76550000,Ansbach,09561000,Sparkasse Ansbach,57216
76550000,Aurach,09571114,Sparkasse Ansbach,57216
76550000,Bechhofen,,Sparkasse Ansbach,57216
76550000,Burgoberbach,09571127,Sparkasse Ansbach,57216
76550000,Colmberg,09571130,Sparkasse Ansbach,57216
76550000,Dentlein a. Forst,,Sparkasse Ansbach,57216
76550000,Dinkelsbühl,09571136,Sparkasse Ansbach,57216
76550000,Dürrwangen,09571139,Sparkasse Ansbach,57216
76550000,Ehingen,,Sparkasse Ansbach,57216
76550000,Feuchtwangen,09571145,Sparkasse Ansbach,57216
76550000,Flachslanden,09571146,Sparkasse Ansbach,57216
76550000,Heilsbronn,09571165,Sparkasse Ansbach,57216
76550000,Herrieden,09571166,Sparkasse Ansbach,57216
76550000,Lehrberg,09571171,Sparkasse Ansbach,57216
76550000,Leutershausen,09571174,Sparkasse Ansbach,57216
76550000,Lichtenau,,Sparkasse Ansbach,57216
76550000,Neuendettelsau,09571180,Sparkasse Ansbach,57216
76550000,Oberdachstetten,09571183,Sparkasse Ansbach,57216
76550000,Petersaurach,09571190,Sparkasse Ansbach,57216
76080085,Nürnberg,09564000,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",
76080086,Nürnberg,09564000,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",
76089480,Nürnberg,09564000,Commerzbank vormals Dresdner Bank ITGK,
76089482,Nürnberg,09564000,Commerzbank vormals Dresdner Bank ITGK,
76090400,Nürnberg,09564000,Evenord-Bank,97047
76090400,Nürnberg,09564000,Evenord-Bank (Gf P2),87047
76090500,Nürnberg,09564000,Sparda-Bank Nürnberg,97052
76090500,Aschaffenburg,09661000,Sparda-Bank Nürnberg,97052
76090500,Bamberg,09461000,Sparda-Bank Nürnberg,97052
76090500,Erlangen,09562000,Sparda-Bank Nürnberg,97052
76090500,Fürth,,Sparda-Bank Nürnberg,97052
76090500,Lichtenfels,,Sparda-Bank Nürnberg,97052
76090500,Nürnberg,09564000,Sparda-Bank Nürnberg (Gf P2),87052
76090500,Schweinfurt,09662000,Sparda-Bank Nürnberg,97052
76090500,Würzburg,09663000,Sparda-Bank Nürnberg,97052
76090900,Nürnberg,09564000,PSD Bank,98065
76090900,Nürnberg,09564000,PSD Bank (Gf P2),88065
76211900,Wilhermsdorf,09573133,CVW-Privatbank,99014
76211900,Wilhermsdorf,09573133,CVW-Privatbank (Gf P2),89014
76220073,Fürth,,UniCredit Bank - HypoVereinsbank,22030
76220073,Langenzenn,09573120,UniCredit Bank - HypoVereinsbank,22030
76220073,Zirndorf,09573134,UniCredit Bank - HypoVereinsbank,22030
76240011,Fürth,,Commerzbank Fürth Bayern,24766
76240011,Zirndorf,09573134,Commerzbank,24766
76250000,Fürth,,Sparkasse Fürth,57208
76251020,Neustadt a.d.Aisch,,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Bad Windsheim,09575112,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Burgbernheim,09575115,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Dachsbach,09575117,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Dietenhofen,09571135,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Emskirchen,09575121,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Markt Erlbach,09575145,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Scheinfeld,09575161,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76251020,Uffenheim,09575168,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,57202
76260451,Fürth,,Raiffeisen-Volksbank Fürth -alt-,67030
76260451,Fürth,,Raiffeisen-Volksbank Fürth (Gf P2),77030
76320072,Erlangen,09562000,UniCredit Bank - HypoVereinsbank,22025
76320072,Forchheim,,UniCredit Bank - HypoVereinsbank,22025
76320072,Herzogenaurach,09572132,UniCredit Bank - HypoVereinsbank,22025
76320072,Neustadt a.d.Aisch,,UniCredit Bank - HypoVereinsbank,22025
76340061,Erlangen,09562000,Commerzbank Erlangen,24765
76350000,Erlangen,09562000,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Baiersdorf,09572115,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Bubenreuth,09572119,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Buckenhof,09572120,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Heroldsberg,09572131,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Herzogenaurach,09572132,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Kalchreuth,09572137,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Möhrendorf,09572142,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76350000,Spardorf,09572154,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,57271
76070012,Erlangen,09562000,Deutsche Bank,27226
76070012,Forchheim,,Deutsche Bank,27226
76070012,Fürth,,Deutsche Bank,27226
76070012,Kulmbach,09477128,Deutsche Bank,27226
76070012,Lauf a.d.Pegnitz,,Deutsche Bank,27226
76070012,Neumarkt i.d.OPf.,,Deutsche Bank,27226
76070012,Neustadt b. Coburg,,Deutsche Bank,27226
76070012,Schwabach,09565000,Deutsche Bank,27226
76070012,Weiden i.d.OPf.,,Deutsche Bank,27226
76070012,Zirndorf,09573134,Deutsche Bank,27226
76070024,Nürnberg,09564000,Deutsche Bank,21226
76070024,Amberg,,Deutsche Bank,21226
76070024,Ansbach,09561000,Deutsche Bank,21226
76070024,Bamberg,09461000,Deutsche Bank,21226
76070024,Bayreuth,09462000,Deutsche Bank,21226
76070024,Coburg,09463000,Deutsche Bank,21226
76070024,Erlangen,09562000,Deutsche Bank,21226
76070024,Forchheim,,Deutsche Bank,21226
76070024,Fürth,,Deutsche Bank,21226
76070024,Kulmbach,09477128,Deutsche Bank,21226
76070024,Lauf a.d.Pegnitz,,Deutsche Bank,21226
76070024,Neumarkt i.d.OPf.,,Deutsche Bank,21226
76070024,Neustadt b. Coburg,,Deutsche Bank,21226
76070024,Schwabach,09565000,Deutsche Bank,21226
76070024,Weiden i.d.OPf.,,Deutsche Bank,21226
76070024,Zirndorf,09573134,Deutsche Bank,21226
76070324,Erlangen,09562000,Postbank/DSL Ndl der Deutsche Bank,21361
76070361,Erlangen,09562000,Postbank/DSL Ndl der Deutsche Bank,27361
76080040,Nürnberg,09564000,Commerzbank vormals Dresdner Bank,28760
76080040,Amberg,,Commerzbank vormals Dresdner Bank,28760
76080040,Ansbach,09561000,Commerzbank vormals Dresdner Bank,28760
76080040,Bamberg,09461000,Commerzbank vormals Dresdner Bank,28760
76080040,Bayreuth,09462000,Commerzbank vormals Dresdner Bank,28760
76080040,Coburg,09463000,Commerzbank vormals Dresdner Bank,28760
76080040,Erlangen,09562000,Commerzbank vormals Dresdner Bank,28760
76080040,Forchheim,,Commerzbank vormals Dresdner Bank,28760
76080040,Fürth,,Commerzbank vormals Dresdner Bank,28760
76080040,Hof,,Commerzbank vormals Dresdner Bank,28760
76080040,Kulmbach,09477128,Commerzbank vormals Dresdner Bank,28760
76080040,Lauf a.d.Pegnitz,,Commerzbank vormals Dresdner Bank,28760
76080040,Marktredwitz,09479136,Commerzbank vormals Dresdner Bank,28760
76080040,Neumarkt i.d.OPf.,,Commerzbank vormals Dresdner Bank,28760
76080040,Nördlingen,09779194,Commerzbank vormals Dresdner Bank,28760
76080040,Roth,,Commerzbank vormals Dresdner Bank,28760
76080040,Rothenburg ob der Tauber,09571193,Commerzbank vormals Dresdner Bank,28760
76080040,Schwabach,09565000,Commerzbank vormals Dresdner Bank,28760
76080040,Selb,09479152,Commerzbank vormals Dresdner Bank,28760
76080040,Weiden i.d.OPf.,,Commerzbank vormals Dresdner Bank,28760
76080053,Hof,,Commerzbank vormals Dresdner Bank Zw 53,
76080055,Hof,,Commerzbank vormals Dresdner Bank Zw 55,
76061025,Röthenbach a.d.Pegnitz,,Raiffeisen Spar+Kreditbank Zw Röthenbach,67043
76061025,Schnaittach,09574155,Raiffeisen Spar+Kreditbank Zw Schnaittach,67043
76061482,Feucht,09574123,Raiffeisenbank im Nürnberger Land,67061
76061482,Alfeld,09574111,Raiffeisenbank im Nürnberger Land,67061
76061482,Altdorf b. Nürnberg,,Raiffeisenbank im Nürnberger Land,67061
76061482,Feucht,09574123,Raiffeisenbank im Nürnberger Land (Gf P2),77061
76061482,Henfenfeld,09574131,Raiffeisenbank im Nürnberger Land,67061
76061482,Hersbruck,09574132,Raiffeisenbank im Nürnberger Land,67061
76061482,Leinburg,09574139,Raiffeisenbank im Nürnberger Land,67061
76061482,Nürnberg,09564000,Raiffeisenbank im Nürnberger Land,67061
76061482,Offenhausen,09574145,Raiffeisenbank im Nürnberger Land,67061
76061482,Pommelsbrunn,09574147,Raiffeisenbank im Nürnberger Land,67061
76061482,Reichenschwand,09574150,Raiffeisenbank im Nürnberger Land,67061
76061482,Schwarzenbruck,09574157,Raiffeisenbank im Nürnberger Land,67061
76061482,Velden,,Raiffeisenbank im Nürnberger Land,67061
76061482,Winkelhaid,,Raiffeisenbank im Nürnberger Land,67061
76069369,Auerbach i.d.OPf.,,Raiffeisenbank Auerbach-Freihung,67535
76069369,Auerbach i.d.OPf.,,Raiffeisenbank Auerbach-Freihung (Gf P2),77535
76069369,Freihung,09371121,Raiffeisenbank Auerbach-Freihung,67535
76069369,Neuhaus a.d.Pegnitz,,Raiffeisenbank Auerbach-Freihung,67535
76069369,Neukirchen b.Sulzbach-Rosenberg,,Raiffeisenbank Auerbach-Freihung,67535
76069369,Weiherhammer,09374166,Raiffeisenbank Auerbach-Freihung,67535
76069372,Bad Windsheim,09575112,Raiffeisenbank Bad Windsheim,67539
76069372,Bad Windsheim,09575112,Raiffeisenbank Bad Windsheim (Gf P2),77539
76069372,Burgbernheim,09575115,Raiffeisenbank Bad Windsheim,67539
76069372,Ipsheim,09575135,Raiffeisenbank Bad Windsheim,67539
76069372,Markt Erlbach,09575145,Raiffeisenbank Bad Windsheim,67539
76069372,Marktbergel,09575143,Raiffeisenbank Bad Windsheim,67539
76069372,Obernzenn,09575156,Raiffeisenbank Bad Windsheim,67539
76069378,Bechhofen,,Raiffeisenbank,67545
76069378,Bechhofen,,Raiffeisenbank (Gf P2),77545
76069404,Dachsbach,09575117,Raiffeisenbank Uehlfeld-Dachsbach,67570
76069404,Dachsbach,09575117,Raiffeisenbank Uehlfeld-Dachsbach (Gf P2),77570
76069404,Uehlfeld,09575167,Raiffeisenbank Uehlfeld-Dachsbach,67570
76069409,Dietenhofen,09571135,Raiffeisenbank Dietenhofen -alt-,67573
76069409,Dietenhofen,09571135,Raiffeisenbank (Gf P2),77573
76069410,Dietersheim,09575119,Raiffeisenbank Dietersheim und Umgebung,67576
76069410,Dietersheim,09575119,Raiffeisenbank Dietersheim und Umgebung (Gf P2),77576
76069410,Neustadt a.d.Aisch,,Raiffeisenbank Dietersheim und Umgebung,67576
76069440,Feucht,09574123,Raiffeisenbank Altdorf-Feucht -alt-,67598
76069440,Feucht,09574123,Raiffeisenbank Altdorf-Feucht (Gf P2),77598
76069441,Feuchtwangen,09571145,VR-Bank Feuchtwangen-Limes -alt-,67599
76069441,Feuchtwangen,09571145,VR-Bank Feuchtwangen-Limes (Gf P2),77599
76069448,Freudenberg,,Raiffeisenbank -alt-,67607
76069449,Hilpoltstein,09576127,Raiffeisen - meine Bank,67608
76069449,Allersberg,09576113,Raiffeisen - meine Bank,67608
76069449,Berching,09373112,Raiffeisen - meine Bank,67608
76069449,Freystadt,09373126,Raiffeisen - meine Bank,67608
76069449,Heideck,09576126,Raiffeisen - meine Bank,67608
76069449,Hilpoltstein,09576127,Raiffeisen - meine Bank (Gf P2),77608
76026000,Stuttgart,08111000,norisbank,21430
76026000,Trier,07211000,norisbank,21430
76026000,Weimar,16055000,norisbank,21430
76026000,Winsen (Luhe),03353040,norisbank,21430
76030080,Nürnberg,09564000,BNP Paribas Niederlassung Deutschland,26468
76030600,Nürnberg,09564000,Isbank Fil Nürnberg,29841
76030800,Frankfurt am Main,06412000,flatexDEGIRO Bank,
76032000,Nürnberg,09564000,TeamBank Nürnberg,99017
76032001,Nürnberg,09564000,TeamBank Nürnberg GF Austria,
76035000,Nürnberg,09564000,UmweltBank,99091
76035000,Nürnberg,09564000,UmweltBank (Gf P2),89091
76040060,Nürnberg,09564000,Commerzbank CC,
76040061,Nürnberg,09564000,Commerzbank,24760
76040061,Ansbach,09561000,Commerzbank,24760
76040061,Forchheim,,Commerzbank,24760
76040061,Lauf a.d.Pegnitz,,Commerzbank,24760
76040061,Neumarkt i.d.OPf.,,Commerzbank,24760
76040061,Nördlingen,09779194,Commerzbank,24760
76040061,Roth,,Commerzbank,24760
76040061,Rothenburg ob der Tauber,09571193,Commerzbank,24760
76040061,Schwabach,09565000,Commerzbank,24760
76040062,Nürnberg,09564000,Commerzbank CC,
76040065,Nürnberg,09564000,"Commerzbank, Filiale Nürnberg 2",24006
76050000,Nürnberg,09564000,Bayerische Landesbank,
76050101,Nürnberg,09564000,Sparkasse Nürnberg,57273
76052080,Neumarkt i.d.OPf.,,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Berching,09373112,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Berg b.Neumarkt i.d.OPf.,09373113,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Berngau,09373114,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Breitenbrunn,,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Deining,09373119,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Dietfurt a.d.Altmühl,,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Freystadt,09373126,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Hohenfels,,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Lauterhofen,09373140,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Mühlhausen,,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Parsberg,09373151,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Pilsach,09373153,Sparkasse Neumarkt i d OPf-Parsberg,57201
76052080,Postbauer-Heng,09373155,Sparkasse Neumarkt i d OPf-Parsberg,57201
