ags,city,county,state_code,label
09376170,Teublitz,Landkreis Schwandorf,DE-BY,SAD
09376170,Teublitz,Landkreis Schwandorf,DE-BY,BUL
09376170,Teublitz,Landkreis Schwandorf,DE-BY,NEN
09376170,Teublitz,Landkreis Schwandorf,DE-BY,OVI
15084490,Teuchern,Burgenlandkreis,DE-ST,BLK
15084490,Teuchern,Burgenlandkreis,DE-ST,HHM
15084490,Teuchern,Burgenlandkreis,DE-ST,WSF
09273175,Teugn,Landkreis Kelheim,DE-BY,KEH
09273175,Teugn,Landkreis Kelheim,DE-BY,MAI
09273175,Teugn,Landkreis Kelheim,DE-BY,RID
09376171,Teunz,Landkreis Schwandorf,DE-BY,SAD
09376171,Teunz,Landkreis Schwandorf,DE-BY,BUL
09376171,Teunz,Landkreis Schwandorf,DE-BY,NEN
09376171,Teunz,Landkreis Schwandorf,DE-BY,OVI
12061492,Teupitz,Landkreis Dahme-Spreewald,DE-BB,LDS
09476180,Teuschnitz,Landkreis Kronach,DE-BY,KC
15088365,Teutschenthal,Saalekreis,DE-ST,SK
15088365,Teutschenthal,Saalekreis,DE-ST,MER
15088365,Teutschenthal,Saalekreis,DE-ST,MQ
15088365,Teutschenthal,Saalekreis,DE-ST,QFT
01058161,Thaden,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058161,Thaden,Kreis Rendsburg-Eckernförde,DE-SH,ECK
09181142,Thaining,Landkreis Landsberg am Lech,DE-BY,LL
15085330,Thale,Landkreis Harz,DE-ST,HZ
15085330,Thale,Landkreis Harz,DE-ST,HBS
15085330,Thale,Landkreis Harz,DE-ST,QLB
15085330,Thale,Landkreis Harz,DE-ST,WR
07340051,Thaleischweiler-Fröschen,Landkreis Südwestpfalz,DE-RP,PS
07340051,Thaleischweiler-Fröschen,Landkreis Südwestpfalz,DE-RP,ZW
07231123,Thalfang,Landkreis Bernkastel-Wittlich,DE-RP,WIT
07138072,Thalhausen,Landkreis Neuwied,DE-RP,NR
07336097,Thallichtenberg,Landkreis Kusel,DE-RP,KUS
14729380,Thallwitz,Landkreis Leipzig,DE-SN,L
14729380,Thallwitz,Landkreis Leipzig,DE-SN,BNA
14729380,Thallwitz,Landkreis Leipzig,DE-SN,GHA
14729380,Thallwitz,Landkreis Leipzig,DE-SN,GRM
14729380,Thallwitz,Landkreis Leipzig,DE-SN,MTL
14729380,Thallwitz,Landkreis Leipzig,DE-SN,WUR
09375205,Thalmassing,Landkreis Regensburg,DE-BY,R
09576148,Thalmässing,Landkreis Roth,DE-BY,RH
09576148,Thalmässing,Landkreis Roth,DE-BY,HIP
16061096,Thalwenden,Landkreis Eichsfeld,DE-TH,EIC
13074078,Thandorf,Landkreis Nordwestmecklenburg,DE-MV,NWM
13074078,Thandorf,Landkreis Nordwestmecklenburg,DE-MV,GDB
13074078,Thandorf,Landkreis Nordwestmecklenburg,DE-MV,GVM
13074078,Thandorf,Landkreis Nordwestmecklenburg,DE-MV,WIS
09774185,Thannhausen,Landkreis Günzburg,DE-BY,GZ
09774185,Thannhausen,Landkreis Günzburg,DE-BY,KRU
09376172,Thanstein,Landkreis Schwandorf,DE-BY,SAD
09376172,Thanstein,Landkreis Schwandorf,DE-BY,BUL
09376172,Thanstein,Landkreis Schwandorf,DE-BY,NEN
09376172,Thanstein,Landkreis Schwandorf,DE-BY,OVI
14628400,Tharandt,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,PIR
14628400,Tharandt,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,DW
14628400,Tharandt,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,FTL
14628400,Tharandt,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,SEB
03361013,Thedinghausen,Landkreis Verden,DE-NI,VER
09577172,Theilenhofen,Landkreis Weißenburg-Gunzenhausen,DE-BY,WUG
09577172,Theilenhofen,Landkreis Weißenburg-Gunzenhausen,DE-BY,GUN
09679193,Theilheim,Landkreis Würzburg,DE-BY,WÜ
09679193,Theilheim,Landkreis Würzburg,DE-BY,OCH
07336098,Theisbergstegen,Landkreis Kusel,DE-RP,KUS
09374160,Theisseil,Landkreis Neustadt an der Waldnaab,DE-BY,NEW
09374160,Theisseil,Landkreis Neustadt an der Waldnaab,DE-BY,ESB
09374160,Theisseil,Landkreis Neustadt an der Waldnaab,DE-BY,VOH
13072107,Thelkow,Landkreis Rostock,DE-MV,LRO
13072107,Thelkow,Landkreis Rostock,DE-MV,BÜZ
13072107,Thelkow,Landkreis Rostock,DE-MV,DBR
13072107,Thelkow,Landkreis Rostock,DE-MV,GÜ
13072107,Thelkow,Landkreis Rostock,DE-MV,ROS
13072107,Thelkow,Landkreis Rostock,DE-MV,TET
16069051,Themar,Landkreis Hildburghausen,DE-TH,HBN
09674180,Theres,Landkreis Haßberge,DE-BY,HAS
09674180,Theres,Landkreis Haßberge,DE-BY,EBN
09674180,Theres,Landkreis Haßberge,DE-BY,HOH
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,ERZ
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,ANA
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,ASZ
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,AU
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,MAB
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,MEK
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,STL
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,SZB
14521630,Thermalbad Wiesenbad,Erzgebirgskreis,DE-SN,ZP
14523410,Theuma,Vogtlandkreis,DE-SN,V
14523410,Theuma,Vogtlandkreis,DE-SN,AE
14523410,Theuma,Vogtlandkreis,DE-SN,OVL
14523410,Theuma,Vogtlandkreis,DE-SN,PL
14523410,Theuma,Vogtlandkreis,DE-SN,RC
14627290,Thiendorf,Landkreis Meißen,DE-SN,MEI
14627290,Thiendorf,Landkreis Meißen,DE-SN,GRH
14627290,Thiendorf,Landkreis Meißen,DE-SN,RG
14627290,Thiendorf,Landkreis Meißen,DE-SN,RIE
09772207,Thierhaupten,Landkreis Augsburg,DE-BY,A
16074099,Thierschneck,Saale-Holzland-Kreis,DE-TH,SHK
16074099,Thierschneck,Saale-Holzland-Kreis,DE-TH,EIS
16074099,Thierschneck,Saale-Holzland-Kreis,DE-TH,SRO
09479158,Thiersheim,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,WUN
09479158,Thiersheim,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,MAK
09479158,Thiersheim,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,SEL
09479159,Thierstein,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,WUN
09479159,Thierstein,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,MAK
09479159,Thierstein,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,SEL
10046118,Tholey,Landkreis St. Wendel,DE-SL,WND
03355036,Thomasburg,Landkreis Lüneburg,DE-NI,LG
07235135,Thomm,Landkreis Trier-Saarburg,DE-RP,TR
07235135,Thomm,Landkreis Trier-Saarburg,DE-RP,SAB
16077047,Thonhausen,Landkreis Altenburger Land,DE-TH,ABG
07140149,Thörlingen,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140149,Thörlingen,Rhein-Hunsrück-Kreis,DE-RP,GOA
07235134,Thörnich,Landkreis Trier-Saarburg,DE-RP,TR
07235134,Thörnich,Landkreis Trier-Saarburg,DE-RP,SAB
03454053,Thuine,Landkreis Emsland,DE-NI,EL
13072108,Thulendorf,Landkreis Rostock,DE-MV,LRO
13072108,Thulendorf,Landkreis Rostock,DE-MV,BÜZ
13072108,Thulendorf,Landkreis Rostock,DE-MV,DBR
13072108,Thulendorf,Landkreis Rostock,DE-MV,GÜ
13072108,Thulendorf,Landkreis Rostock,DE-MV,ROS
13072108,Thulendorf,Landkreis Rostock,DE-MV,TET
14521640,Thum,Erzgebirgskreis,DE-SN,ERZ
14521640,Thum,Erzgebirgskreis,DE-SN,ANA
14521640,Thum,Erzgebirgskreis,DE-SN,ASZ
14521640,Thum,Erzgebirgskreis,DE-SN,AU
14521640,Thum,Erzgebirgskreis,DE-SN,MAB
14521640,Thum,Erzgebirgskreis,DE-SN,MEK
14521640,Thum,Erzgebirgskreis,DE-SN,STL
14521640,Thum,Erzgebirgskreis,DE-SN,SZB
14521640,Thum,Erzgebirgskreis,DE-SN,ZP
01058162,Thumby,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058162,Thumby,Kreis Rendsburg-Eckernförde,DE-SH,ECK
09672157,Thundorf i.UFr.,Landkreis Bad Kissingen,DE-BY,KG
09677189,Thüngen,Landkreis Main-Spessart,DE-BY,MSP
09679194,Thüngersheim,Landkreis Würzburg,DE-BY,WÜ
09679194,Thüngersheim,Landkreis Würzburg,DE-BY,OCH
07137101,Thür,Landkreis Mayen-Koblenz,DE-RP,MYK
07137101,Thür,Landkreis Mayen-Koblenz,DE-RP,MY
13072109,Thürkow,Landkreis Rostock,DE-MV,LRO
13072109,Thürkow,Landkreis Rostock,DE-MV,BÜZ
13072109,Thürkow,Landkreis Rostock,DE-MV,DBR
13072109,Thürkow,Landkreis Rostock,DE-MV,GÜ
13072109,Thürkow,Landkreis Rostock,DE-MV,ROS
13072109,Thürkow,Landkreis Rostock,DE-MV,TET
09272150,Thurmansbang,Landkreis Freyung-Grafenau,DE-BY,FRG
09272150,Thurmansbang,Landkreis Freyung-Grafenau,DE-BY,GRA
09272150,Thurmansbang,Landkreis Freyung-Grafenau,DE-BY,WOS
09477157,Thurnau,Landkreis Kulmbach,DE-BY,KU
09477157,Thurnau,Landkreis Kulmbach,DE-BY,SAN
09275150,Thyrnau,Landkreis Passau,DE-BY,PA
03151031,Tiddische,Landkreis Gifhorn,DE-NI,GF
09274182,Tiefenbach,Landkreis Landshut,DE-BY,LA
09274182,Tiefenbach,Landkreis Landshut,DE-BY,ROL
09274182,Tiefenbach,Landkreis Landshut,DE-BY,VIB
09275151,Tiefenbach,Landkreis Passau,DE-BY,PA
09372163,Tiefenbach,Landkreis Cham,DE-BY,CHA
07140150,Tiefenbach,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140150,Tiefenbach,Rhein-Hunsrück-Kreis,DE-RP,GOA
08426118,Tiefenbach,Landkreis Biberach,DE-BW,BC
08236062,Tiefenbronn,Enzkreis,DE-BW,PF
07133104,Tiefenthal,Landkreis Bad Kreuznach,DE-RP,KN
07332044,Tiefenthal,Landkreis Bad Dürkheim,DE-RP,DÜW
01059088,Tielen,Kreis Schleswig-Flensburg,DE-SH,SL
01051117,Tielenhemme,Kreis Dithmarschen,DE-SH,HEI
01058163,Timmaspe,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058163,Timmaspe,Kreis Rendsburg-Eckernförde,DE-SH,ECK
01055042,Timmendorfer Strand,Kreis Ostholstein,DE-SH,OH
01054136,Tinningstedt,Kreis Nordfriesland,DE-SH,NF
14523420,Tirpersdorf,Vogtlandkreis,DE-SN,V
14523420,Tirpersdorf,Vogtlandkreis,DE-SN,AE
14523420,Tirpersdorf,Vogtlandkreis,DE-SN,OVL
14523420,Tirpersdorf,Vogtlandkreis,DE-SN,PL
14523420,Tirpersdorf,Vogtlandkreis,DE-SN,RC
09377154,Tirschenreuth,Landkreis Tirschenreuth,DE-BY,TIR
09377154,Tirschenreuth,Landkreis Tirschenreuth,DE-BY,KEM
16074101,Tissa,Saale-Holzland-Kreis,DE-TH,SHK
16074101,Tissa,Saale-Holzland-Kreis,DE-TH,EIS
16074101,Tissa,Saale-Holzland-Kreis,DE-TH,SRO
03357048,Tiste,Landkreis Rotenburg (Wümme),DE-NI,ROW
03357048,Tiste,Landkreis Rotenburg (Wümme),DE-NI,BRV
08315113,Titisee-Neustadt,Landkreis Breisgau-Hochschwarzwald,DE-BW,FR
08315113,Titisee-Neustadt,Landkreis Breisgau-Hochschwarzwald,DE-BW,NEU
09176164,Titting,Landkreis Eichstätt,DE-BY,EI
09275152,Tittling,Landkreis Passau,DE-BY,PA
09189152,Tittmoning,Landkreis Traunstein,DE-BY,TS
05358056,Titz,Kreis Düren,DE-NW,DN
05358056,Titz,Kreis Düren,DE-NW,JÜL
13076169,Toddin,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076169,Toddin,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076169,Toddin,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076169,Toddin,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076169,Toddin,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076169,Toddin,Landkreis Ludwigslust-Parchim,DE-MV,STB
01058164,Todenbüttel,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058164,Todenbüttel,Kreis Rendsburg-Eckernförde,DE-SH,ECK
01062078,Todendorf,Kreis Stormarn,DE-SH,OD
07140151,Todenroth,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140151,Todenroth,Rhein-Hunsrück-Kreis,DE-RP,GOA
01060088,Todesfelde,Kreis Segeberg,DE-SH,SE
09771169,Todtenweis,Landkreis Aichach-Friedberg,DE-BY,AIC
08337108,Todtmoos,Landkreis Waldshut,DE-BW,WT
08337108,Todtmoos,Landkreis Waldshut,DE-BW,SÄK
08336087,Todtnau,Landkreis Lörrach,DE-BW,LÖ
09171132,Töging am Inn,Landkreis Altötting,DE-BY,AÖ
01059090,Tolk,Kreis Schleswig-Flensburg,DE-SH,SL
16075114,Tömmelsdorf,Saale-Orla-Kreis,DE-TH,SOK
16075114,Tömmelsdorf,Saale-Orla-Kreis,DE-TH,LBS
16075114,Tömmelsdorf,Saale-Orla-Kreis,DE-TH,PN
16075114,Tömmelsdorf,Saale-Orla-Kreis,DE-TH,SCZ
05166028,Tönisvorst,Kreis Viersen,DE-NW,VIE
05166028,Tönisvorst,Kreis Viersen,DE-NW,KK
16067067,Tonna,Landkreis Gotha,DE-TH,GTH
16071087,Tonndorf,Landkreis Weimarer Land,DE-TH,AP
16071087,Tonndorf,Landkreis Weimarer Land,DE-TH,APD
01054138,Tönning,Kreis Nordfriesland,DE-SH,NF
09475181,Töpen,Landkreis Hof,DE-BY,HO
09475181,Töpen,Landkreis Hof,DE-BY,MÜB
09475181,Töpen,Landkreis Hof,DE-BY,NAI
09475181,Töpen,Landkreis Hof,DE-BY,REH
16065074,Topfstedt,Kyffhäuserkreis,DE-TH,KYF
16065074,Topfstedt,Kyffhäuserkreis,DE-TH,ART
16065074,Topfstedt,Kyffhäuserkreis,DE-TH,SDH
03353034,Toppenstedt,Landkreis Harburg,DE-NI,WL
14730310,Torgau,Landkreis Nordsachsen,DE-SN,TDO
14730310,Torgau,Landkreis Nordsachsen,DE-SN,DZ
14730310,Torgau,Landkreis Nordsachsen,DE-SN,EB
14730310,Torgau,Landkreis Nordsachsen,DE-SN,OZ
14730310,Torgau,Landkreis Nordsachsen,DE-SN,TG
14730310,Torgau,Landkreis Nordsachsen,DE-SN,TO
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075131,Torgelow,Landkreis Vorpommern-Greifswald,DE-MV,WLG
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,MSE
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,AT
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,DM
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,MC
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,MST
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,MÜR
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,NZ
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,RM
13071144,Torgelow am See,Landkreis Mecklenburgische Seenplatte,DE-MV,WRN
01056048,Tornesch,Kreis Pinneberg,DE-SH,PI
03353035,Tostedt,Landkreis Harburg,DE-NI,WL
03355037,Tosterglope,Landkreis Lüneburg,DE-NI,LG
16064062,Tottleben,Unstrut-Hainich-Kreis,DE-TH,UH
16064062,Tottleben,Unstrut-Hainich-Kreis,DE-TH,LSZ
16064062,Tottleben,Unstrut-Hainich-Kreis,DE-TH,MHL
07231124,Traben-Trarbach,Landkreis Bernkastel-Wittlich,DE-RP,WIT
09374148,Trabitz,Landkreis Neustadt an der Waldnaab,DE-BY,NEW
09374148,Trabitz,Landkreis Neustadt an der Waldnaab,DE-BY,ESB
09374148,Trabitz,Landkreis Neustadt an der Waldnaab,DE-BY,VOH
09273177,Train,Landkreis Kelheim,DE-BY,KEH
09273177,Train,Landkreis Kelheim,DE-BY,MAI
09273177,Train,Landkreis Kelheim,DE-BY,RID
07133105,Traisen,Landkreis Bad Kreuznach,DE-RP,KN
09372164,Traitsching,Landkreis Cham,DE-BY,CHA
13076140,Tramm,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076140,Tramm,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076140,Tramm,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076140,Tramm,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076140,Tramm,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076140,Tramm,Landkreis Ludwigslust-Parchim,DE-MV,STB
01053126,Tramm,Kreis Herzogtum Lauenburg,DE-SH,RZ
01060089,Trappenkamp,Kreis Segeberg,DE-SH,SE
09673174,Trappstadt,Landkreis Rhön-Grabfeld,DE-BY,NES
09673174,Trappstadt,Landkreis Rhön-Grabfeld,DE-BY,KÖN
09673174,Trappstadt,Landkreis Rhön-Grabfeld,DE-BY,MET
07235136,Trassem,Landkreis Trier-Saarburg,DE-RP,TR
07235136,Trassem,Landkreis Trier-Saarburg,DE-RP,SAB
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075133,Trassenheide,Landkreis Vorpommern-Greifswald,DE-MV,WLG
09189154,Traunreut,Landkreis Traunstein,DE-BY,TS
09189155,Traunstein,Landkreis Traunstein,DE-BY,TS
09376173,Trausnitz,Landkreis Schwandorf,DE-BY,SAD
09376173,Trausnitz,Landkreis Schwandorf,DE-BY,BUL
09376173,Trausnitz,Landkreis Schwandorf,DE-BY,NEN
09376173,Trausnitz,Landkreis Schwandorf,DE-BY,OVI
09575166,Trautskirchen,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,NEA
09575166,Trautskirchen,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,SEF
09575166,Trautskirchen,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,UFF
01062092,Travenbrück,Kreis Stormarn,DE-SH,OD
01060090,Travenhorst,Kreis Segeberg,DE-SH,SE
01060091,Traventhal,Kreis Segeberg,DE-SH,SE
12072426,Trebbin,Landkreis Teltow-Fläming,DE-BB,TF
12072426,Trebbin,Landkreis Teltow-Fläming,DE-BB,JB
12072426,Trebbin,Landkreis Teltow-Fläming,DE-BB,LUK
12072426,Trebbin,Landkreis Teltow-Fläming,DE-BB,ZS
03354023,Trebel,Landkreis Lüchow-Dannenberg,DE-NI,DAN
16077048,Treben,Landkreis Altenburger Land,DE-TH,ABG
09477158,Trebgast,Landkreis Kulmbach,DE-BY,KU
09477158,Trebgast,Landkreis Kulmbach,DE-BY,SAN
16065075,Trebra,Kyffhäuserkreis,DE-TH,KYF
16065075,Trebra,Kyffhäuserkreis,DE-TH,ART
16065075,Trebra,Kyffhäuserkreis,DE-TH,SDH
14729400,Trebsen/Mulde,Landkreis Leipzig,DE-SN,L
14729400,Trebsen/Mulde,Landkreis Leipzig,DE-SN,BNA
14729400,Trebsen/Mulde,Landkreis Leipzig,DE-SN,GHA
14729400,Trebsen/Mulde,Landkreis Leipzig,DE-SN,GRM
14729400,Trebsen/Mulde,Landkreis Leipzig,DE-SN,MTL
14729400,Trebsen/Mulde,Landkreis Leipzig,DE-SN,WUR
06433014,Trebur,Kreis Groß-Gerau,DE-HE,GG
07339058,Trechtingshausen,Landkreis Mainz-Bingen,DE-RP,MZ
07339058,Trechtingshausen,Landkreis Mainz-Bingen,DE-RP,BIN
09372165,Treffelstein,Landkreis Cham,DE-BY,CHA
16063076,Treffurt,Wartburgkreis,DE-TH,WAK
16063076,Treffurt,Wartburgkreis,DE-TH,EA
16063076,Treffurt,Wartburgkreis,DE-TH,SLZ
01059092,Treia,Kreis Schleswig-Flensburg,DE-SH,SL
07135082,Treis-Karden,Landkreis Cochem-Zell,DE-RP,COC
01062081,Tremsbüttel,Kreis Stormarn,DE-SH,OD
06633025,Trendelburg,Landkreis Kassel,DE-HE,KS
06633025,Trendelburg,Landkreis Kassel,DE-HE,HOG
06633025,Trendelburg,Landkreis Kassel,DE-HE,WOH
01051118,Trennewurth,Kreis Dithmarschen,DE-SH,HEI
01051118,Trennewurth,Kreis Dithmarschen,DE-SH,MED
13073092,Trent,Landkreis Vorpommern-Rügen,DE-MV,VR
13073092,Trent,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073092,Trent,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073092,Trent,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073092,Trent,Landkreis Vorpommern-Rügen,DE-MV,RÜG
12064480,Treplin,Landkreis Märkisch-Oderland,DE-BB,MOL
12064480,Treplin,Landkreis Märkisch-Oderland,DE-BB,FRW
12064480,Treplin,Landkreis Märkisch-Oderland,DE-BB,SEE
12064480,Treplin,Landkreis Märkisch-Oderland,DE-BB,SRB
09577173,Treuchtlingen,Landkreis Weißenburg-Gunzenhausen,DE-BY,WUG
09577173,Treuchtlingen,Landkreis Weißenburg-Gunzenhausen,DE-BY,GUN
14523430,Treuen,Vogtlandkreis,DE-SN,V
14523430,Treuen,Vogtlandkreis,DE-SN,AE
14523430,Treuen,Vogtlandkreis,DE-SN,OVL
14523430,Treuen,Vogtlandkreis,DE-SN,PL
14523430,Treuen,Vogtlandkreis,DE-SN,RC
12069632,Treuenbrietzen,Landkreis Potsdam-Mittelmark,DE-BB,PM
12069632,Treuenbrietzen,Landkreis Potsdam-Mittelmark,DE-BB,BEL
