bic_8,bic,bank
BNINIDJA,BNINIDJABTM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABTR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABWI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACAM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACJR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACKP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACLG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACLP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACMI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACPU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJACRB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJADKB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJADLI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJADLN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJADMG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJADMI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJADPS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAEND,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAFMI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAGBR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAGNS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAGRK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAGRT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAGST,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAGTL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAHII,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAHMN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAIBP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAIDR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAIKB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAITB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJAP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJBG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJBI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJBR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJJS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJKT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJNG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJPA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJPK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJPR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJPU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJRS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJSM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAJTM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKBM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKBS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKBY,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKDI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKDR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKDS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKJH,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKKP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKLA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKLT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKNG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKNK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKPA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKPG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKRK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKRM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKRU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKTI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKTJ,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKTM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKTU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKWG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAKYA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJALGA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJALGS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJALLG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJALMJ,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJALSW,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJALWK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMAD,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMAT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMBO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMDA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMDN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMDO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMDS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMDT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMET,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMGD,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMGL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMHT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMJL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMLG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMRE,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMSP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMTA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMTG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMTR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAMWI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJANNK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPAB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPBG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPBL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPBM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPBR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPBU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPCG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPDG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPDS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPIM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPJG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPKB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPKJ,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPKL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPKN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPKP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPKS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPLP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPLU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPLW,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPMK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPMS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPMT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPNK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPON,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPPP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPRB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPRE,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPRY,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPSB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPSM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPSN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPSO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPTI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPTJ,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPWK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPWO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPWR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAPYK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJARGT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJARKB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJARMA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJARNN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJARPZ,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJARWM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASBG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASBW,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASBY,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASDA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASDG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASGI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASGL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASGR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASJK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASKG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASKM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASKW,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASLG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASLO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASLP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASMD,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASMG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASMP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASMR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASNN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASNY,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASOR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASPN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASPT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASRG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASTB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJASUB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATAB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATBA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATBH,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATBK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATBL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATEB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATGL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATHN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATKR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATLA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATLI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATMA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATMG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATNT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATPK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATPN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATPR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATRB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATRG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATRN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATRS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATTI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJATUB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUAS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUBM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUDS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUGM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUID,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUPB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUPG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUSM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAUSU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAWAM,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAWEN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAWGR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAWNK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAWSB,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAWTS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAXXX,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAYGY,PT BANK NEGARA INDONESIA
BNPAIDJA,BNPAIDJAXXX,PT BANK BNP PARIBAS INDONESIA
BOFAID2X,BOFAID2XGRC,"BANK OF AMERICA, N.A.JAKARTA BRANCH"
BOFAID2X,BOFAID2XXXX,"BANK OF AMERICA, N.A.JAKARTA BRANCH"
BOMSIDJ1,BOMSIDJ1XXX,BOMAR SECURITIES
BOTKIDJX,BOTKIDJXXXX,"MUFG BANK, LTD. JAKARTA BRANCH"
BPIAIDJA,BPIAIDJAXXX,BANK RESONA PERDANIA PT
BPIEIDJ1,BPIEIDJ1XXX,PT BNP PARIBAS INVESTMENT PARTNERS
BRINIDJA,BRINIDJA001,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA002,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA003,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA005,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA018,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA019,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA020,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA021,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA026,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA033,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA037,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA038,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA039,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA042,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA043,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA050,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA051,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA052,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA053,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA054,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA058,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA059,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA063,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA071,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA079,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA082,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA083,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA086,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA092,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA096,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA097,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA098,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA101,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA103,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA107,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA113,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA120,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA122,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA127,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA130,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA131,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA159,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA163,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA167,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA170,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA172,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA174,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA175,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA186,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA189,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA192,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA193,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA206,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA211,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA230,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA261,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA282,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA283,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA284,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA285,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA286,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
BRINIDJA,BRINIDJA308,"PT. BANK RAKYAT INDONESIA (PERSERO), TBK"
