bic_8,bic,bank
RBRUPHM2,RBRUPHM2XXX,"RBT BANK, INC., A RURAL BANK"
RCBCPH21,RCBCPH21XXX,RIZAL COMMERCIAL BANKING CORPORATION
RCBCPHMM,RCBCPHMMXXX,RIZAL COMMERCIAL BANKING CORP.
RCCOPHM1,RCCOPHM1XXX,RCBC CAPITAL CORPORATION
RCSAPHM1,RCSAPHM1XXX,"RCBC SAVINGS BANK, INC."
REGIPHM1,REGIPHM1XXX,REGINA CAPITAL DEVELOPMENT CORP.
RETHPHM1,RETHPHM1XXX,"BDO UNIBANK, INC."
RFCAPHM1,RFCAPHM1XXX,RFM CAPITAL LIMITED
RLSKPHM1,RLSKPHM1XXX,RURAL BANK OF LEBAK (SULTAN KUDARAT) INC.
RLSUPHM2,RLSUPHM2XXX,"RURAL BANK OF LANUZA (SURIGAO DEL SUR), INC."
RNWAPHM1,RNWAPHM1XXX,RURAL BANK OF NEW WASHINGTON (AKLAN) INC.
ROBPPHMQ,ROBPPHMQXXX,BANK OF THE PHILIPPINE ISLANDS
RPBAPHM1,RPBAPHM1XXX,"MAYBANK PHILIPPINES, INC"
RPBUPHM1,RPBUPHM1XXX,"RURAL BANK OF PANDI (BULACAN), INC."
RPMOPHM1,RPMOPHM1XXX,RURAL BANK OF PANA-ON (MIS. OCC.) INC.
RSJCPHM1,RSJCPHM1XXX,"RURAL BANK OF SAN JOSE (CAMARINES SUR), INC."
RSLSPHM1,RSLSPHM1XXX,"RURAL BANK OF SAN LUIS (BATANGAS), INC."
RSMCPHM2,RSMCPHM2XXX,RURAL BANK OF SANCHEZ MIRA CAGAYAN INC.
RSMSPHM2,RSMSPHM2XXX,RURAL BANK OF SAN MATEO (ISABELA) INC
RSNAPHM2,RSNAPHM2XXX,"RURAL BANK OF SAN NARCISO, INC."
RTGCPHM1,RTGCPHM1XXX,RTG AND CO. INC.
RUANPH22,RUANPH22XXX,"RURAL BANK OF ANGELES, INC."
RUATPHM1,RUATPHM1XXX,"RURAL BANK OF ATIMONAN, INC."
RUBCPHM2,RUBCPHM2XXX,"RURAL BANK OF BACOLOD CITY, INC."
RUBTPHM2,RUBTPHM2XXX,"SUMMIT BANK (RURAL BANK OF TUBLAY, INC.)"
RUBUPHM2,RUBUPHM2XXX,RURAL BANK OF BAUANG INC
RUBYPHM2,RUBYPHM2XXX,"RURAL BANK OF BAY, INC."
RUCAPHM1,RUCAPHM1XXX,CAMALIG BANK INC. (A RURAL BANK)
RUDIPHM1,RUDIPHM1XXX,"RURAL BANK OF DIGOS, INC"
RUGUPHM1,RUGUPHM1XXX,"RURAL BANK OF GUINOBATAN, INC."
RUHLPHM2,RUHLPHM2XXX,"RURAL BANK OF HILONGOS (LEYTE), INC"
RUIEPHM2,RUIEPHM2XXX,"RURAL BANK OF ITOGON (BENGUET), INC"
RUJAPHM1,RUJAPHM1XXX,"RURAL BANK OF JAEN, INC."
RUKBPHM1,RUKBPHM1XXX,"RURAL BANK OF KIBAWE (BUKIDNON),INC"
RUKSPHM1,RUKSPHM1XXX,RURAL BANK OF KIAMBA (SARANGANI) INC.
RUMAPHM1,RUMAPHM1XXX,"RURAL BANK OF MABALACAT, INC."
RUMDPHM1,RUMDPHM1XXX,"RURAL BANK OF MIDSAYAP, INC."
RUMIPHM1,RUMIPHM1XXX,"RURAL BANK OF MIAGAO (ILOILO), INC."
RUMNPHM1,RUMNPHM1XXX,"RURAL BANK OF MANGALDAN, INC."
RUMTPHM2,RUMTPHM2XXX,"RURAL BANK OF MONTALBAN, INC."
RUODPHM1,RUODPHM1XXX,MANOR BANK - A RURAL BANK CORP
RUPAPHM1,RUPAPHM1XXX,RURAL BANK OF PAGBILAO INC.
RUPIPHM1,RUPIPHM1XXX,BANGKO RURAL NG PASACAO (CAMARINES SUR) INC
RUPPPHM2,RUPPPHM2XXX,"RURAL BANK OF PORAC (PAMP), INC."
RUPZPHM2,RUPZPHM2XXX,"RURAL BANK OF LA PAZ, INC."
RURLPHM2,RURLPHM2XXX,"BANKWAYS, INC. (A RURAL BANK)"
RURUPHM2,RURUPHM2XXX,RURAL BANK OF ROSARIO (LA UNION)INC
RUSGPHM1,RUSGPHM1XXX,"RURAL BANK OF STA. IGNACIA, INC."
RUSNPHM2,RUSNPHM2XXX,"RURAL BANK OF SOLANO (N.V.),INC."
RUSTPHM2,RUSTPHM2XXX,"RURAL BANK OF SILAY CITY, INC."
RUSYPHM2,RUSYPHM2XXX,"RURAL BANK OF SAGAY, INC."
RUTCPHM1,RUTCPHM1XXX,RURAL BANK OF TANGUB CITY INC.
RUTNPHM1,RUTNPHM1XXX,"RURAL BANK OF TANJAY, INC."
SAPPPHM1,SAPPPHM1XXX,SAPPHIRE SECURITIES INC.
SAUAPHM1,SAUAPHM1XXX,"SAVIOUR RURAL BANK, INC."
SAVRPHM1,SAVRPHM1XXX,"BANCO SAN VICENTE, INC. (A RURAL BANK)"
SCBLPHMM,SCBLPHMMEQI,STANDARD CHARTERED BANK
SCBLPHMM,SCBLPHMMXXX,STANDARD CHARTERED BANK
SCUAPHM2,SCUAPHM2XXX,"SOUTHEAST COUNTRY BANK, INC. (A RURAL BANK)"
SECLPHM1,SECLPHM1XXX,SECURITIES SPECIALISTS INC.
SERTPHM1,SERTPHM1XXX,G AND L SECURITIES CO INC
SETCPHMM,SETCPHMMXXX,SECURITY BANK CORPORATION
SEUUPHM1,SEUUPHM1XXX,A AND A SECURITIES INC.
SGSEPHM1,SGSEPHM1XXX,"SG SECURITIES (PHILIPPINES),INC."
SHBKPHMM,SHBKPHMMXXX,SHINHAN BANK MANILA BRANCH
SHPHPHM2,SHPHPHM2XXX,"SHOPEEPAY PHILIPPINES, INC."
SJROPHM1,SJROPHM1XXX,S.J. ROXAS AND CO. INC.
SLRNPHM2,SLRNPHM2XXX,SALMON BANK (RURAL BANK) INC.
SMBCPHMM,SMBCPHMMXXX,SUMITOMO MITSUI BANKING CORPORATION MANILA BRANCH
SOLRPHM1,SOLRPHM1XXX,SOLAR SECURITIES INC.
SOTTPHM1,SOTTPHM1XXX,SOUTH BANK INC
SPEYPHM2,SPEYPHM2XXX,SPEEDYPAY INC.
SRCPPHM2,SRCPPHM2XXX,STARPAY CORPORATION
SRLCPHM1,SRLCPHM1XXX,"SUMMIT RURAL BANK OF LIPA CITY, INC"
SSSTPHM1,SSSTPHM1XXX,SYSTEMS STANDARDS INC.
STACPHM1,STACPHM1XXX,STANDARD SECURITIES CORP.
STIUPHM1,STIUPHM1XXX,"STATE INVESTMENT TRUST, INC."
STLAPH22,STLAPH22XXX,STERLING BANK OF ASIA INC. (A SAVINGS BANK)
SUIRPHM1,SUIRPHM1XXX,SQUIRE SECURITIES INC.
SUMMPHM1,SUMMPHM1XXX,SUMMIT SECURITIES INC.
SUPMPHM1,SUPMPHM1XXX,SUPREME STOCKBROKER INC.
SUSVPHM1,SUSVPHM1XXX,SUN SAVINGS BANK
SWDEPHM1,SWDEPHM1XXX,UBS SECURITIES PHILIPPINES INC
TACBPHMM,TACBPHMMXXX,TAIWAN COOPERATIVE BANK MANILA OFFSHORE BANKING BRANCH
TAGCPHM2,TAGCPHM2XXX,TAGCASH LTD. INC.
TANGPHM1,TANGPHM1XXX,TANSENGCO AND COMPANY INC.
TANNPHM1,TANNPHM1XXX,G.D. TAN AND CO INC
TAYOPHM2,TAYOPHM2XXX,TAYOCASH INC.
TFSHPHM1,TFSHPHM1XXX,"TOYOTA FINANCIAL SERVICES PHILIPPINES, CORP."
TIOCPHM1,TIOCPHM1XXX,UY-TIOCO AND CO. INC.
TLBPPHM1,TLBPPHM10M2,LAND BANK OF THE PHILIPPINES
TLBPPHM1,TLBPPHM10M3,LAND BANK OF THE PHILIPPINES
TLBPPHM1,TLBPPHM10M4,LAND BANK OF THE PHILIPPINES
TLBPPHM1,TLBPPHM10MC,LAND BANK OF THE PHILIPPINES
TLBPPHM1,TLBPPHM10MQ,LAND BANK OF THE PHILIPPINES
TLBPPHMM,TLBPPHMMXXX,LAND BANK OF THE PHILIPPINES
TODGPHM2,TODGPHM2XXX,"TONIK DIGITAL BANK, INC."
TOKTPHM2,TOKTPHM2XXX,TOKTOKWALLET INC.
TOPJPHM2,TOPJPHM2XXX,TOPJUAN TECH CORPORATION
TOWRPHM1,TOWRPHM1XXX,TOWER SECURITIES INC.
TRAAPHM1,TRAAPHM1XXX,TRANS-ASIA SECURITIES INC.
TRBFPHM1,TRBFPHM1XXX,TRADERS ROYAL BANK
TRENPHM1,TRENPHM1XXX,TRENDLINE SECURITIES CORP.
TRITPHM1,TRITPHM1XXX,TRI-STATE SECURITIES INC.
TRULPHM1,TRULPHM1XXX,"TIAONG RURAL BANK, INC."
TRWIPHM2,TRWIPHM2XXX,WISE PILIPINAS INC.
TRXPPHM2,TRXPPHM2XXX,TRAXION PAY INC
TWENPHM1,TWENPHM1XXX,"DEUTSCHE REGIS PARTNERS, INC"
TYBKPHMM,TYBKPHMMXXX,"YUANTA SAVINGS BANK PHILIPPINES, INC."
UBPHPHMM,UBPHPHMMXXX,UNION BANK OF THE PHILIPPINES
UBPPPHM1,UBPPPHM1XXX,UBP SECURITIES INC.
UCSEPHM1,UCSEPHM1XXX,UNICAPITAL SECURITIES INC.
UCSVPHM1,UCSVPHM1XXX,"UCPB SAVINGS BANK, INC."
UKHCPHM1,UKHCPHM1XXX,"UOB KAY HIAN SECURITIES(PHILS.),INC"
UNOBPHM2,UNOBPHM2XXX,UNOBANK INC.
UNODPHM2,UNODPHM2XXX,UNIONDIGITAL BANK INC.
UOVBPHMM,UOVBPHMMXXX,UNITED OVERSEAS BANK LIMITED - MANILA BRANCH
USMEPHM2,USMEPHM2XXX,USSC MONEY SERVICES INC
UWCBPHMM,UWCBPHMMXXX,"CATHAY UNITED BANK CO., LTD MANILA BRANCH"
VADVPHM1,VADVPHM1XXX,"1ST VALLEY BANK INC., A DEVELOPMENT BANK"
VENTPHM1,VENTPHM1XXX,VENTURE SECURITIES INC.
VGBCPHM1,VGBCPHM1XXX,VIGAN BANCO RURAL INCORPORADA
VICAPHM1,VICAPHM1XXX,VICSAL SECURITIES AND STOCKS BROKERAGE INC
VICGPHM1,VICGPHM1XXX,VICENTE GOQUIOLAY AND CO. INC.
WEASPHM1,WEASPHM1XXX,WEALTH SECURITIES INC
WEDVPHM1,WEDVPHM1XXX,WEALTH DEVELOPMENT BANK
WERAPHM2,WERAPHM2XXX,"WELCOME BANK, RURAL BANK INC."
WICAPHM1,WICAPHM1XXX,INDOSUEZ W.I. CARR SECURITIES (PHILIPPINES) INC.
WISPPHM1,WISPPHM1XXX,WORLDSEC INTERNATIONAL SECURITIES PHILIPPINES INC
WOLFPHM1,WOLFPHM1XXX,WOLFF AND CO INC.
WONGPHM1,WONGPHM1XXX,WONG SECURITIES CORP.
WOPAPHM1,WOPAPHM1XXX,WORLD PARTNERS BANK
XPHSPHM1,XPHSPHM1XXX,"PHILIPPINE STOCK EXCHANGE, INC."
YAOZPHM1,YAOZPHM1XXX,YAO AND ZIALCITA INC.
YAPSPHM1,YAPSPHM1XXX,F. YAP SECURITIES INC
YAPTPHM1,YAPTPHM1XXX,YAPTINCHAY SEC. INC.
YUOYPHM1,YUOYPHM1XXX,YU AND COMPANY INC.
ZACRPHM1,ZACRPHM1XXX,"ZAMBOANGA CITY RURAL BANK, INC."
ZARUPHM1,ZARUPHM1XXX,"ZAMBALES RURAL BANK, INC."
ZBTEPHM2,ZBTEPHM2XXX,ZYBI TECH INC.
