bic_8,bic,bank
TALMZAJP,TALMZAJPGEH,THE GOVERNMENT OF THE RSA IN ITS NATIONAL TREASURY
TALMZAJP,TALMZAJPOAG,THE GOVERNMENT OF THE RSA IN ITS NATIONAL TREASURY
TALMZAJP,TALMZAJPXXX,THE GOVERNMENT OF THE RSA IN ITS NATIONAL TREASURY
TDFPZAJ1,TDFPZAJ1XXX,SA TAXI DEVELOPMENT FINANCE
TFSRZAJ1,TFSRZAJ1XXX,THIRTY FOUR SOUTH RESERARCH AND TRADING (PTY) LTD.
TOVSZAJ1,TOVSZAJ1XXX,TOV CAPITAL MARKETS AND SHARE TRADING (PTY) LTD
TPSFZAJ1,TPSFZAJ1XXX,TULLETT PREBON SOUTH AFRICA (PTY) LTD
TPSVZAJJ,TPSVZAJJXXX,TERRA PAYMENT SERVICES SOUTH AFRICA (RF) (PTY) LTD
TRNNZAJ1,TRNNZAJ1XXX,TRANSNET LIMITED
TRPYZAJ1,TRPYZAJ1XXX,TREASURYONE (PTY) LTD
UBSWZAJJ,UBSWZAJJXXX,UBS SOUTH AFRICA (PTY) LTD
ULTRZAJC,ULTRZAJCXXX,JSE INVESTOR SERVICES PTY LTD
UNAAZAJ1,UNAAZAJ1XXX,UNIBANK LTD
VCMTZAJJ,VCMTZAJJXXX,VUNANI CAPITAL MARKETS (PTY) LTD
VEQTZAJ1,VEQTZAJ1XXX,VECTOR EQUITIES (PTY) LTD
VFMPZAJ1,VFMPZAJ1XXX,VUNANI FUND MANGERS (PTY) LTD
WASPZAJ1,WASPZAJ1XXX,WATERMARK SECURITIES (PTY) LTD
WEPTZAJ1,WEPTZAJ1XXX,WELLSFABER (PTY) LTD
WIMOZAJJ,WIMOZAJJPRE,PPM WEALTH (PTY) LTD
WIMOZAJJ,WIMOZAJJXXX,PPM WEALTH (PTY) LTD
WJMAZAJ1,WJMAZAJ1XXX,WJ MORGAN AND ASSOCIATES
WWSEZAJJ,WWSEZAJJXXX,ATISA SECURITIES (PTY) LTD
XJSEZAJJ,XJSEZAJJETP,JSE LIMITED
XJSEZAJJ,XJSEZAJJISN,JSE LIMITED
XJSEZAJJ,XJSEZAJJMRG,JSE LIMITED
XJSEZAJJ,XJSEZAJJSAT,JSE LIMITED
XJSEZAJJ,XJSEZAJJSFX,JSE LIMITED
XJSEZAJJ,XJSEZAJJSLB,JSE LIMITED
XJSEZAJJ,XJSEZAJJXXX,JSE LIMITED
XSAFZAJ1,XSAFZAJ1XXX,SAFEX
YWMTZAJE,YWMTZAJEXXX,ENL MUTUAL BANK
ZERMZAJJ,ZERMZAJJXXX,BANK ZERO MUTUAL BANK
